/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P4_006.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P3_008.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P5_008.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P1_002.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P4_004.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P4_001.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P4_005.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P2_008.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P2_001.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P3_003.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P5_007.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P1_004.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P5_002.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P1_008.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P5_003.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P3_002.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P5_005.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P4_007.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P1_001.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P5_001.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P3_004.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P4_002.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P2_002.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P5_004.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P3_001.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P1_006.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P2_006.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P1_003.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P2_003.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P5_006.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P3_006.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/D/P1_007.jpg, 3
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P4_006.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P3_008.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P5_008.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P1_002.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P4_004.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P4_001.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P2_005.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P4_005.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P2_008.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P2_001.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P3_003.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P5_007.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P1_004.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P5_002.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P1_008.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P5_003.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P3_005.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P2_007.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P3_002.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P5_005.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P4_007.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P1_001.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P5_001.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P1_009.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P4_002.jpg, 18
/raid/shreyansh_s_ch/datasets/HGM-4/seed-137/Right_CAM/train/S/P2_002.jpg, 18
